;ArticleTitle;Question;Answer;DifficultyFromQuestioner;DifficultyFromAnswerer;ArticleFile;BT_Level
2721;Jakarta;is there a chinese community in jakarta ?;yes.;easy;easy;S10_set3_a5;Knowledge
2722;Jakarta;is jakarta the 12th largest city in the world ?;yes;easy;medium;S10_set3_a5;Knowledge
2723;Jakarta;is jakarta the 12th largest city in the world ?;yes.;easy;hard;S10_set3_a5;Knowledge
2724;Jakarta;what is the capital of indonesia ?;jakarta;medium;easy;S10_set3_a5;Knowledge
2725;Jakarta;what is the capital of indonesia ?;the capital of indonesia is jakarta.;medium;easy;S10_set3_a5;Knowledge
2726;Jakarta;what is the official name of jakarta ?;daerah khusus ibukota jakarta;medium;easy;S10_set3_a5;Knowledge
2727;Jakarta;what is the official name of jakarta ?;daerah khusus.;medium;easy;S10_set3_a5;Knowledge
2728;Jakarta;how is the climate in the city ?;jakarta has a hot and humid equatorial /tropical climate;medium;medium;S10_set3_a5;Knowledge
2729;Jakarta;how is the climate in the city ?;the city is hot and humid.;medium;medium;S10_set3_a5;Knowledge
2730;Jakarta;where does the name of the city jakarta come from ?;the name jakarta is derived from the sanskrit word `` jayakarta. `` ;hard;medium;S10_set3_a5;Knowledge
2731;Jakarta;how is the city 's governor chosen ?;election;hard;hard;S10_set3_a5;Analysis
2732;Jakarta;how is the city 's governor chosen ?;through election.;hard;hard;S10_set3_a5;Analysis
2733;Jakarta;why does jakarta suffer frequent flooding ?;because it is located approximately eight meters above the sea level;hard;hard;S10_set3_a5;Knowledge
2734;Jakarta;why does jakarta suffer frequent flooding ?;the fact that the northern part of jakarta lies on a plain , approximately eight meters above the sea level.;hard;hard;S10_set3_a5;Knowledge
2735;Jakarta;do mikrolets travel on the main roads ?;no;hard;medium;S10_set3_a5;Knowledge
2736;Jakarta;do mikrolets travel on the main roads ?;no;hard;easy;S10_set3_a5;Knowledge
2737;Jakarta;in ad 39 , king purnawarman established sunda pura as a new capital city for the kingdom , located at the northern coast of where ?;java;;medium;S10_set3_a5;Synthesis
2738;Jakarta;in 1602 , the british east india company 's first voyage , commanded by sir who , arrived in aceh and sailed on to banten where they were allowed to build a trading post ?;james lancaster;;medium;S10_set3_a5;Evaluation
2739;Jakarta;who began control of migration to the city in order to stem the overcrowding and poverty ?;lieutenant general ali sadikin began control of migration to the city in order to stem the overcrowding and poverty.;;hard;S10_set3_a5;Knowledge
2740;Jakarta;did jayawikarta 's soldiers attack the dutch fortress ?;yes;;easy;S10_set3_a5;Knowledge
2741;Jakarta;did suharto resign as president ?;yes;;easy;S10_set3_a5;Evaluation
2742;Jakarta;was the jakarta area part of the fourth century indianized kingdom of tarumanagara ?;yes;;easy;S10_set3_a5;Knowledge
2743;Jakarta;do other landmarks include the istiqlal mosque as well as jakarta cathedral ?;yes;;easy;S10_set3_a5;Knowledge
2744;Jakarta;is jakarta the country 's economic , cultural and political center ?;yes.;;easy;S10_set3_a5;Knowledge
2745;James_Watt;is james watt french ?;no , he was scottish.;easy;easy;S10_set4_a2;Knowledge
2746;James_Watt;is james watt french ?;no;easy;easy;S10_set4_a2;Knowledge
2747;James_Watt;did james watt improve an engine ?;yes , his improvements to the newcomen steam engine were fundamental to the changes brought by the industrial revolution.;easy;easy;S10_set4_a2;Knowledge
2748;James_Watt;did james watt improve an engine ?;yes;easy;easy;S10_set4_a2;Knowledge
2749;James_Watt;is there a statue of watt in the white house ?;no , a colossal statue of watt by chantrey was placed in westminster abbey , and later was moved to st. paul 's cathedral.;easy;easy;S10_set4_a2;Evaluation
2750;James_Watt;is there a statue of watt in the white house ?;no;easy;easy;S10_set4_a2;Evaluation
2751;James_Watt;what was james watt 's father 's job ?;his father was a shipwright , ship owner and contractor , and served as the town 's chief baillie.;medium;hard;S10_set4_a2;Knowledge
2752;James_Watt;what was james watt 's father 's job ?;his father was a shipwright , ship owner and contractor , and served as the town 's chief baillie.;medium;hard;S10_set4_a2;Knowledge
2753;James_Watt;when did watt retire ?;in 1800.;medium;medium;S10_set4_a2;Knowledge
2754;James_Watt;when did watt retire ?;watt retired in 1800.;medium;medium;S10_set4_a2;Knowledge
2755;James_Watt;where is the james watt memorial college ?;in greenock.;medium;medium;S10_set4_a2;Application
2756;James_Watt;where is the james watt memorial college ?;the james watt memorial is in greenock.;medium;medium;S10_set4_a2;Application
2757;James_Watt;why is the watt named after watt ?;the watt is named after him for his contributions to the development of the steam engine.;hard;medium;S10_set4_a2;Knowledge
2758;James_Watt;why is the watt named after watt ?;the watt is named after james watt for his contributions to the development of the steam engine.;hard;medium;S10_set4_a2;Knowledge
2759;James_Watt;where did watt attend university ?;watt did not attend school regularly.;hard;too hard;S10_set4_a2;Knowledge
2760;James_Watt;where did watt attend university ?;he did not attend a university.;hard;too hard;S10_set4_a2;Knowledge
2761;James_Watt;what did he invent ?;he invented a new method of measuring distances by telescope , a device for copying letters , improvements in the oil lamp , a steam mangle and a machine for copying sculptures.;hard;medium;S10_set4_a2;Knowledge
2762;James_Watt;what did he invent ?;he invented a new method of measuring distances by telescope , a device for copying letters , improvements in the oil lamp , a steam mangle and a machine for copying sculptures.;hard;medium;S10_set4_a2;Knowledge
2763;Koala;what happened in the early 20th century ?;the koalas of south australia were largely exterminated.;;medium;S10_set1_a3;Knowledge
2764;Koala;do koalas have a slow metabolism ?;yes;;easy;S10_set1_a3;Evaluation
2765;Koala;did eucalypt forests grow in the place of rainforests ?;yes , the koala did not specialise in a diet of eucalyptus until the climate cooled and eucalypt forests grew in the place of rainforests.;;easy;S10_set1_a3;Knowledge
2766;Koala;does the koala fill the same ecological role as the sloth of south america ?;the koala fills the same ecological role as the sloth of south america.;;easy;S10_set1_a3;Comprehension
2767;Koala;is the long term viability of the koala therefore threatened by genetic weakness ?;the long term viability of the koala is therefore threatened by genetic weakness.;;easy;S10_set1_a3;Evaluation
2768;Koala;is the koala found in coastal regions of eastern and southern australia , from near adelaide to the southern part of cape york peninsula ?;yes;;easy;S10_set1_a3;Knowledge
2769;Koala;do populations also extend for considerable distances inland in regions with enough moisture to support suitable woodlands ?;populations also extend for considerable distances inland in regions with enough moisture to support suitable woodlands.;;easy;S10_set1_a3;Synthesis
2770;Koala;were the koalas of south australia largely exterminated during the early part of the 20th century , but the state has since been repopulated with victorian stock ?;the koalas of south australia were largely exterminated during the early part of the 20th century , but the state has since been repopulated with victorian stock.;;easy;S10_set1_a3;Knowledge
2771;Korean_language;is korean the official language of korea ?;yes;easy;easy;S10_set5_a6;Knowledge
2772;Korean_language;is korean the official language of korea ?;yes;easy;medium;S10_set5_a6;Knowledge
2773;Korean_language;is the word `` korean '' derived from goryeo ?;yes;easy;easy;S10_set5_a6;Knowledge
2774;Korean_language;is the word `` korean '' derived from goryeo ?;yes;easy;medium;S10_set5_a6;Knowledge
2775;Korean_language;are all dialects of korean similar to each other ?;yes;easy;easy;S10_set5_a6;Analysis
2776;Korean_language;are all dialects of korean similar to each other ?;yes;easy;easy;S10_set5_a6;Analysis
2777;Korean_language;about how many koreans speakers are there ?;78 million;medium;medium;S10_set5_a6;Knowledge
2778;Korean_language;about how many koreans speakers are there ?;78 million korean speakers;medium;medium;S10_set5_a6;Knowledge
2779;Korean_language;older english sources used the name `` korean '' to refer to what ?;language , country , and people;medium;medium;S10_set5_a6;Knowledge
2780;Korean_language;older english sources used the name `` korean '' to refer to what ?;language , country , and people;medium;medium;S10_set5_a6;Knowledge
2781;Korean_language;what is the official language of north korea ?;korean;medium;medium;S10_set5_a6;Knowledge
2782;Korean_language;what is the official language of north korea ?;korean;medium;medium;S10_set5_a6;Knowledge
2783;Korean_language;why may english translation of koreans adjectives misleadingly suggest that they are verbs ?;english does not have an identical grammatical category;hard;hard;S10_set5_a6;Analysis
2784;Korean_language;why may english translation of koreans adjectives misleadingly suggest that they are verbs ?;english does not have an identical grammatical category;hard;too hard;S10_set5_a6;Analysis
2785;Korean_language;where do the majority of loanwords other than sino-korean come from ?;modern times;hard;medium;S10_set5_a6;Knowledge
2786;Korean_language;where do the majority of loanwords other than sino-korean come from ?;modern times , 90 % of which are from english;hard;hard;S10_set5_a6;Knowledge
2787;Korean_language;how many korean speakers are there ?;there are about 78 million korean speakers.;easy;easy;S10_set5_a6;Knowledge
2788;Korean_language;how many parts of speech does the korean language contain ?;the korean language contains nine parts of speech.;easy;too easy;S10_set5_a6;Knowledge
2789;Korean_language;how many verb paradigms are there in korean ?;there are seven verb paradigms or speech levels in korean.;easy;easy;S10_set5_a6;Knowledge
2790;Korean_language;what is the sino-korean system of numbers based on ?;the sino-korean system is nearly entirely based on the chinese numerals.;medium;easy;S10_set5_a6;Knowledge
2791;Korean_language;what is another term for korean adjectives ?;adjectives are also known as `` descriptive verbs '' or `` stative verbs `` .;medium;medium;S10_set5_a6;Knowledge
2792;Korean_language;is modern korean written in columns or rows ?;it is written in rows.;medium;hard;S10_set5_a6;Knowledge
2793;Korean_language;what percentage of the korean language does jeong jae-do estimate to be sino-korean ?;sino-korean makes up 30 % of the korean language.;hard;too hard;S10_set5_a6;Analysis
2794;Korean_language;do chinese and japanese have spaces between words ?;no , chinese and japanese do not have spaces between words.;hard;medium;S10_set5_a6;Analysis
2795;Korean_language;from which languages is korean descended ?;korean is descended from old korean , middle korean and modern korean.;hard;easy;S10_set5_a6;Knowledge
2796;Korean_language;are there seven verb paradigms or speech levels in korean ?;yes.;;easy;S10_set5_a6;Knowledge
2797;Korean_language;is modern korean written with spaces between words ?;yes.;;easy;S10_set5_a6;Knowledge
2798;Korean_language;are the korean names for the language based on the names for korea used in north as well as south korea ?;yes.;;easy;S10_set5_a6;Knowledge
2799;Korean_language;is it not also one of the two official languages of the yanbian korean autonomous prefecture in china ?;yes.;;easy;S10_set5_a6;Knowledge
2800;Korean_language;is the dialect spoken in jeju located in fact classified as a different language by all korean linguists ?;the dialect spoken in jeju is in fact classified as a different language by some korean linguists.;;hard;S10_set5_a6;Analysis
2801;Korean_language;is it also one of the two official languages in the yanbian korean autonomous prefecture in china ?;yes;;easy;S10_set5_a6;Knowledge
2802;Kuala_Lumpur;is kuala lumpur in the selangor state ?;yes;easy;medium;S10_set3_a3;Knowledge
2803;Kuala_Lumpur;what 's the population of kuala lumpur ?;1.6 million;easy;easy;S10_set3_a3;Knowledge
2804;Kuala_Lumpur;what language do they speak in kuala lumpur ?;bahasa melayu;medium;medium;S10_set3_a3;Knowledge
2805;Kuala_Lumpur;what does the name `` kuala lumpur '' mean ?;muddy confluence , `` muddy estuary , '' and `` muddy city `` ;medium;medium;S10_set3_a3;Knowledge
2806;Kuala_Lumpur;what airports does kuala lumpur have ?;kuala lumpur international airport and subang international airport;medium;medium;S10_set3_a3;Knowledge
2807;Kuala_Lumpur;how long was kuala lumpur occupied by the japanese ?;42 months;hard;hard;S10_set3_a3;Application
2808;Kuala_Lumpur;how many seasons does kuala lumpur experience ?;1;hard;too hard;S10_set3_a3;Knowledge
2809;Kuala_Lumpur;when were the colonial buildings in kuala lumpur constructed ?;toward the end of the 19th and early 20th centuries;hard;medium;S10_set3_a3;Knowledge
2810;Kuala_Lumpur;is it a host city for the formula one world championship ?;yes;easy;medium;S10_set3_a3;Synthesis
2811;Kuala_Lumpur;is the central market located in the proximity of the pertama complex ?;no;easy;easy;S10_set3_a3;Knowledge
2812;Kuala_Lumpur;is it home to the parliament of malaysia ?;yes;easy;medium;S10_set3_a3;Synthesis
2813;Kuala_Lumpur;when did kuala lumpur become a federal territory of malaysia ?;february 1 , 1974;medium;medium;S10_set3_a3;Application
2814;Kuala_Lumpur;what is the city 's population ?;1.6 million;medium;medium;S10_set3_a3;Knowledge
2815;Kuala_Lumpur;what is the official religion in the country ?;islam;medium;medium;S10_set3_a3;Knowledge
2816;Kuala_Lumpur;is there a more industrialized region in malaysia ?;no;hard;medium;S10_set3_a3;Synthesis
2817;Kuala_Lumpur;after the 2008 elections , what party had the most parliament seats ?;dap;hard;hard;S10_set3_a3;Knowledge
2818;Kuala_Lumpur;what is the name of the event that draws the worlds top riders to malaysia ?;kl grand prix csi 5 *;hard;hard;S10_set3_a3;Knowledge
2819;Leonardo_da_Vinci;wasn 't leonardo da vinci valued as an engineer ?;no;;medium;S10_set6_a3;Synthesis
2820;Leonardo_da_Vinci;wasn 't leonardo da vinci born on april 15 ?;yes , leonardo da vinci was born on april 15.;;easy;S10_set6_a3;Synthesis
2821;Leonardo_da_Vinci;who left verroccio 's studio ?;leonardo da vinci left verroccio 's studio.;;medium;S10_set6_a3;Knowledge
2822;Leonardo_da_Vinci;when did baldassare castiglione , author of il cortegiano ( '' the courtier '' ) , write ?;1528;;hard;S10_set6_a3;Synthesis
2823;Leonardo_da_Vinci;when did he flee to venice ?;in 1499.;;medium;S10_set6_a3;Knowledge
2824;Leonardo_da_Vinci;was leonardo a contemporary of botticelli domenico ghirlandaio as well as perugino ?;leonardo was a contemporary of botticelli , domenico ghirlandaio and perugino.;;easy;S10_set6_a3;Comprehension
2825;Leonardo_da_Vinci;is the larger work now almost universally attributed to leonardo ?;although previously attributed to ghirlandaio , the larger work is now almost universally attributed to leonardo.;;medium;S10_set6_a3;Analysis
2826;Leonardo_da_Vinci;has leonardo often been described as the archetype of the renaissance man , a man whose unquenchable curiosity was equaled only by his powers of invention ?;yes;;easy;S10_set6_a3;Synthesis
2827;Leonardo_da_Vinci;is he widely considered to be one of the greatest painters of all time and perhaps the most diversely talented person ever to have lived ?;yes.;;easy;S10_set6_a3;Evaluation
2828;Leonardo_da_Vinci;according to art historian helen gardner , were the scope and depth of his interests without precedent and ``his mind and personality seem to us superhuman , the man himself mysterious and remote '' ?;yes;;easy;S10_set6_a3;Evaluation
2829;Lobster;are lobsters invertebrates ?;yes;easy;easy;S10_set1_a5;Knowledge
2830;Lobster;are lobsters invertebrates ?;yes;easy;easy;S10_set1_a5;Knowledge
2831;Lobster;are lobsters kosher ?;no;easy;easy;S10_set1_a5;Knowledge
2832;Lobster;are lobsters kosher ?;no;easy;easy;S10_set1_a5;Knowledge
2833;Lobster;do lobsters have blue blood ?;yes;easy;easy;S10_set1_a5;Knowledge
2834;Lobster;do lobsters have blue blood ?;yes;easy;easy;S10_set1_a5;Knowledge
2835;Lobster;how many legs do lobsters have ?;10.;medium;medium;S10_set1_a5;Knowledge
2836;Lobster;how many legs do lobsters have ?;10;medium;medium;S10_set1_a5;Knowledge
2837;Lobster;where are lobsters found ?;in all oceans.;medium;medium;S10_set1_a5;Knowledge
2838;Lobster;where are lobsters found ?;in all oceans;medium;medium;S10_set1_a5;Knowledge
2839;Lobster;what is the mean level of mercury in american lobsters ?;0.31 ppm;medium;medium;S10_set1_a5;Analysis
2840;Lobster;what is the mean level of mercury in american lobsters ?;0.31 ppm;medium;medium;S10_set1_a5;Analysis
2841;Lobster;do lobsters feel pain ?;yes.;hard;medium;S10_set1_a5;Comprehension
2842;Lobster;do lobsters feel pain ?;yes;hard;medium;S10_set1_a5;Comprehension
2843;Lobster;did the moche people worship lobsters ?;yes.;hard;hard;S10_set1_a5;Knowledge
2844;Lobster;did the moche people worship lobsters ?;yes;hard;easy;S10_set1_a5;Knowledge
2845;Lobster;what is the caridoid escape reaction ?;swimming backwards quickly by curling and uncurling their abdomen.;hard;hard;S10_set1_a5;Knowledge
2846;Lobster;what is the caridoid escape reaction ?;when lobsters swim backwards quickly by curling and uncurling their abdomen;hard;hard;S10_set1_a5;Knowledge
2847;Lyre;were the recitations of the ancient greeks accompanied by lyre playing ?;yes;easy;easy;S10_set2_a10;Knowledge
2848;Lyre;does a classical lyre have a hollow body ?;yes;easy;easy;S10_set2_a10;Knowledge
2849;Lyre;is the lyre a stringed musical instrument ?;yes;easy;easy;S10_set2_a10;Knowledge
2850;Lyre;which constellation is said to resemble a lyre shape ?;lyra;medium;medium;S10_set2_a10;Knowledge
2851;Lyre;how many raised arms are extending from the sound-chest of a classical lyre ?;two;medium;medium;S10_set2_a10;Knowledge
2852;Lyre;what were the strings of a classical lyre made of ?;gut;medium;hard;S10_set2_a10;Knowledge
2853;Lyre;is the foot pedal framework for a piano called a lyre ?;yes;hard;medium;S10_set2_a10;Application
2854;Lyre;where was the deepest note of the classical lyre in relation to the player 's body ?;it was farthest from the player 's body.;hard;medium;S10_set2_a10;Comprehension
2855;Lyre;does a standard piano have fewer strings than a harp ?;no;hard;hard;S10_set2_a10;Knowledge
2856;Malay_language;is malay the official language of iraq ?;no;easy;hard;S10_set5_a2;Comprehension
2857;Malay_language;could malay have originated from sumatra island ?;yes.;easy;hard;S10_set5_a2;Analysis
2858;Malay_language;is malay an agglutinative language ?;yes;easy;easy;S10_set5_a2;Comprehension
2859;Malay_language;is malay an agglutinative language ?;yes.;easy;easy;S10_set5_a2;Comprehension
2860;Malay_language;what family is malay a member of ?;austronesian family;medium;medium;S10_set5_a2;Knowledge
2861;Malay_language;what family is malay a member of ?;austronesian.;medium;hard;S10_set5_a2;Knowledge
2862;Malay_language;what is the basic word order in malay ?;subject verb object;medium;medium;S10_set5_a2;Knowledge
2863;Malay_language;what is the basic word order in malay ?;subject object verb.;medium;medium;S10_set5_a2;Knowledge
2864;Malay_language;what languages has malay borrowed words from ?;sanskrit , arabic and english;medium;medium;S10_set5_a2;Knowledge
2865;Malay_language;what languages has malay borrowed words from ?;arabic , sanskrit , tamil , persian , portuguese , dutch , certain chinese dialects , and english.;medium;hard;S10_set5_a2;Knowledge
2866;Malay_language;are there many words in malay that use natural gender ?;no;hard;hard;S10_set5_a2;Knowledge
2867;Malay_language;how are new words formed in malay ?;three methods.;hard;too hard;S10_set5_a2;Knowledge
2868;Malay_language;how are new words formed in malay ?;affixation , composition , and reduplication.;hard;hard;S10_set5_a2;Knowledge
2869;Malay_language;is malay in the austronesian family of languages ?;yes;easy;easy;S10_set5_a2;Knowledge
2870;Malay_language;is malay an agglutinative language ?;yes;easy;easy;S10_set5_a2;Comprehension
2871;Malay_language;is there one negation word in malay ?;no;easy;easy;S10_set5_a2;Knowledge
2872;Malay_language;how many parts of speech are there in malay ?;four;medium;easy;S10_set5_a2;Knowledge
2873;Malay_language;what is the basic word order in malay ?;subject verb object;medium;medium;S10_set5_a2;Knowledge
2874;Malay_language;what is the national language in malaysia ?;malay;medium;easy;S10_set5_a2;Knowledge
2875;Malay_language;do linguists consider malay to be a single language ?;no;hard;hard;S10_set5_a2;Analysis
2876;Malay_language;can speakers of modern malay understand old malay ?;no;hard;hard;S10_set5_a2;Knowledge
2877;Malay_language;what language besides malay is in the austronesia language family ?;malagasy;hard;medium;S10_set5_a2;Knowledge
2878;Malay_language;wasn 't malay language found in sumatra ?;the malay language was found in sumatra.;;easy;S10_set5_a2;Knowledge
2879;Malay_language;wasn 't malay language written using pallava ?;yes.;;easy;S10_set5_a2;Knowledge
2880;Malay_language;was malay language written using pallava ?;yes;;easy;S10_set5_a2;Comprehension
2881;Malay_language;had the language already been used as the lingua franca throughout the archipelago since the 15th century ?;yes;;easy;S10_set5_a2;Knowledge
2882;Malay_language;do another distinguishing feature of malay ( include indonesian malay ) ?;another distinguishing feature of malay ( include indonesian malay ) is its use of measure words ( penjodoh bilangan ).;;medium;S10_set5_a2;Knowledge
2883;Malay_language;is malay spoken as local dialect of ethnic malays ?;yes;;easy;S10_set5_a2;Comprehension
2884;Malay_language;is malay the one of the most widely spoken languages in the world ?;yes;;easy;S10_set5_a2;Comprehension
2885;Malay_language;was it derived from latin ?;yes;;hard;S10_set5_a2;Synthesis
2886;Melbourne;is melbourne the capital and most populous city in the state of victoria ?;yes;easy;easy;S10_set3_a2;Application
2887;Melbourne;is melbourne the capital and most populous city in the state of victoria ?;yes.;easy;easy;S10_set3_a2;Application
2888;Melbourne;is melbourne home to australia 's busiest seaport ?;yes;easy;easy;S10_set3_a2;Synthesis
2889;Melbourne;is melbourne home to australia 's busiest seaport ?;yes.;easy;easy;S10_set3_a2;Synthesis
2890;Melbourne;does melbourne have a large international student community ?;yes;easy;easy;S10_set3_a2;Analysis
2891;Melbourne;does melbourne have a large international student community ?;yes.;easy;easy;S10_set3_a2;Analysis
2892;Melbourne;what is a resident of melbourne known as ?;melburnian;medium;medium;S10_set3_a2;Knowledge
2893;Melbourne;what is a resident of melbourne known as ?;a `` melburnian `` .;medium;medium;S10_set3_a2;Knowledge
2894;Melbourne;when was melbourne officially declared as a city ?;1847;medium;medium;S10_set3_a2;Knowledge
2895;Melbourne;when was melbourne officially declared as a city ?;in 1847.;medium;hard;S10_set3_a2;Knowledge
2896;Melbourne;how many sister cities does the city of melbourne have ?;six;medium;medium;S10_set3_a2;Knowledge
2897;Melbourne;how many sister cities does the city of melbourne have ?;six.;medium;medium;S10_set3_a2;Knowledge
2898;Melbourne;where is melbourne situated ?;boundary of the very hot inland areas and the cold southern ocean;hard;too hard;S10_set3_a2;Knowledge
2899;Melbourne;how many domestic tourists visit melbourne ?;7.6 million domestic visitors;hard;medium;S10_set3_a2;Knowledge
2900;Melbourne;how many domestic tourists visit melbourne ?;7.6 million.;hard;hard;S10_set3_a2;Knowledge
2901;Melbourne;what religion holds majority in melbourne ?;christian;hard;hard;S10_set3_a2;Knowledge
2902;Melbourne;what religion holds majority in melbourne ?;christianity.;hard;too hard;S10_set3_a2;Knowledge
2903;Michael_Faraday;did albert einstein keep a photograph of faraday on his study wall ?;yes , albert einstein kept a photograph of faraday on his study wall.;easy;easy;S10_set4_a7;Knowledge
2904;Michael_Faraday;did albert einstein keep a photograph of faraday on his study wall ?;yes;easy;easy;S10_set4_a7;Knowledge
2905;Michael_Faraday;did faraday marry sarah barnard ?;yes , faraday married sarah barnard.;easy;easy;S10_set4_a7;Knowledge
2906;Michael_Faraday;did faraday marry sarah barnard ?;yes;easy;easy;S10_set4_a7;Knowledge
2907;Michael_Faraday;did faraday also discover the laws of electrolysis ?;yes , faraday also discovered the laws of electrolysis.;easy;easy;S10_set4_a7;Knowledge
2908;Michael_Faraday;did faraday also discover the laws of electrolysis ?;yes;easy;easy;S10_set4_a7;Knowledge
2909;Michael_Faraday;who discovered benzene ?;michael faraday discovered benzene.;medium;medium;S10_set4_a7;Knowledge
2910;Michael_Faraday;who discovered benzene ?;michael faraday;medium;medium;S10_set4_a7;Knowledge
2911;Michael_Faraday;where was michael faraday born ?;michael faraday was born in newington butts.;medium;medium;S10_set4_a7;Knowledge
2912;Michael_Faraday;where was michael faraday born ?;newington butts;medium;medium;S10_set4_a7;Knowledge
2913;Michael_Faraday;what is the faraday effect ?;the faraday effect is the phenomenon that the plane of polarisation of linearly polarised light can be rotated by the application of an external magnetic field aligned in the direction the light is moving.;medium;too hard;S10_set4_a7;Knowledge
2914;Michael_Faraday;what is the faraday effect ?;the plane of polarisation of linearly polarised light can be rotated by the application of an exernal magnetic field aligned in the direction the light is moving.;medium;hard;S10_set4_a7;Knowledge
2915;Michael_Faraday;did faraday discover diamagnetism ?;yes , faraday discovered diamagnetism.;hard;hard;S10_set4_a7;Knowledge
2916;Michael_Faraday;did faraday discover diamagnetism ?;yes;hard;easy;S10_set4_a7;Knowledge
2917;Michael_Faraday;how many siblings did faraday have ?;faraday had three siblings.;hard;hard;S10_set4_a7;Knowledge
2918;Michael_Faraday;how many siblings did faraday have ?;two;hard;hard;S10_set4_a7;Knowledge
2919;Michael_Faraday;where is michael faraday buried ?;michael faraday is buried in the dissenters ' section of highgate cemetery.;hard;hard;S10_set4_a7;Knowledge
2920;Michael_Faraday;where is michael faraday buried ?;in the dissenters ' section of highgate cemetery;hard;hard;S10_set4_a7;Knowledge
2921;Michael_Faraday;is faraday best known for his work with kinematics ?;no;easy;easy;S10_set4_a7;Evaluation
2922;Michael_Faraday;was he active in the area now called environmental science ?;yes;easy;easy;S10_set4_a7;Knowledge
2923;Michael_Faraday;did he discover benzene ?;yes;easy;easy;S10_set4_a7;Knowledge
2924;Michael_Faraday;who was his mentor ?;john 'mad jack ' fuller;medium;medium;S10_set4_a7;Knowledge
2925;Michael_Faraday;who was faraday 's wife ?;sarah barnard;medium;hard;S10_set4_a7;Knowledge
2926;Michael_Faraday;did he advise the british government on the production of chemical weapons for use in the crimean war ?;no;hard;hard;S10_set4_a7;Analysis
2927;Michael_Faraday;did faraday have strong maritime interests ?;yes;hard;easy;S10_set4_a7;Comprehension
2928;Michael_Faraday;does the charge reside on the interior of a charged conductor ?;no;hard;easy;S10_set4_a7;Knowledge
2929;Michelangelo;wasn 't michelangelo abstemious ?;michelangelo was abstemious.;;medium;S10_set6_a2;Application
2930;Michelangelo;wasn 't michelangelo a homosexual ?;it is not clear.;;too hard;S10_set6_a2;Synthesis
2931;Michelangelo;when did filippo strozzi sell it to francis i ?;in 1529.;;medium;S10_set6_a2;Knowledge
2932;Michelangelo;when was his house demolished ?;1874;;hard;S10_set6_a2;Knowledge
2933;Michelangelo;was michelangelos mother francesca di neri del miniato di siena ?;yes;;easy;S10_set6_a2;Analysis
2934;Michelangelo;was michelangelo 's output in every field during his long life prodigious ?;yes;;easy;S10_set6_a2;Evaluation
2935;Montreal;is english the language most often spoken in montreal ?;the language most spoken at home in the city is french.;easy;easy;S10_set3_a7;Knowledge
2936;Montreal;is english the language most often spoken in montreal ?;no , the language most spoken in montreal is french.;easy;hard;S10_set3_a7;Knowledge
2937;Montreal;is montreal 's economy the third largest of all cities in canada ?;no , montreal 's economy is the second largest of all cities in canada.;easy;medium;S10_set3_a7;Knowledge
2938;Montreal;is montreal 's economy the third largest of all cities in canada ?;no , montreal 's economy is the second largest of all cities in canada.;easy;medium;S10_set3_a7;Knowledge
2939;Montreal;is the most popular sport in montreal ice hockey ?;yes , the most popular sport in montreal is ice hockey.;easy;easy;S10_set3_a7;Knowledge
2940;Montreal;is the most popular sport in montreal ice hockey ?;yes , the most popular sport in montreal is ice hockey.;easy;medium;S10_set3_a7;Knowledge
2941;Montreal;how many international airports does montreal have ?;montreal has two international airports.;medium;easy;S10_set3_a7;Knowledge
2942;Montreal;how many international airports does montreal have ?;montreal has two international airports.;medium;easy;S10_set3_a7;Knowledge
2943;Montreal;who is the mayor of montreal ?;the mayor is gã©rald tremblay.;medium;easy;S10_set3_a7;Knowledge
2944;Montreal;who is the mayor of montreal ?;the mayor is gã©rald tremblay.;medium;medium;S10_set3_a7;Knowledge
2945;Montreal;what is the name of the largest church in montreal ?;the largest church in montreal is named saint joseph 's oratory.;medium;hard;S10_set3_a7;Knowledge
2946;Montreal;what is the name of the largest church in montreal ?;saint joseph 's oratory is the largest church in montreal.;medium;hard;S10_set3_a7;Knowledge
2947;Montreal;where was much of montreal 's industry during the late 19th and early-to-mid 20th century ?;the sud-ouest borough was home to much of the city 's industry during the late 19th and early-to-mid 20th century.;hard;easy;S10_set3_a7;Knowledge
2948;Montreal;where was much of montreal 's industry during the late 19th and early-to-mid 20th century ?;the sud-ouest borough was home to much of the city 's industry during the late 19th and early-to-mid 20th century.;hard;hard;S10_set3_a7;Knowledge
2949;Montreal;does montreal contain the largest church in canada ?;yes;hard;hard;S10_set3_a7;Knowledge
2950;Montreal;does montreal contain the largest church in canada ?;yes , montreal contains the largest church in canada.;hard;medium;S10_set3_a7;Knowledge
2951;Montreal;what is the largest primarily french-speaking city in the western world ?;paris is the largest primarily french-speaking city in the western world.;hard;hard;S10_set3_a7;Knowledge
2952;Montreal;what is the largest primarily french-speaking city in the western world ?;the largest primarily french-speaking city in the western world is paris.;hard;hard;S10_set3_a7;Knowledge
2953;Nairobi;is nairobi the capital of kenya ?;yes;easy;easy;S10_set3_a9;Knowledge
2954;Nairobi;was nairobi founded in 1899 ?;yes;easy;easy;S10_set3_a9;Knowledge
2955;Nairobi;is the current estimated population of nairobi about 6 milion ?;no;easy;easy;S10_set3_a9;Knowledge
2956;Nairobi;what is the current estimated population of nairobi ?;about 3 million;medium;medium;S10_set3_a9;Knowledge
