ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
James_Watt	what did he invent ?	he invented a new method of measuring distances by telescope , a device for copying letters , improvements in the oil lamp , a steam mangle and a machine for copying sculptures.	hard	medium	S10_set4_a2
Koala	what happened in the early 20th century ?	the koalas of south australia were largely exterminated.		medium	S10_set1_a3
Koala	do koalas have a slow metabolism ?	yes		easy	S10_set1_a3
Koala	did eucalypt forests grow in the place of rainforests ?	yes , the koala did not specialise in a diet of eucalyptus until the climate cooled and eucalypt forests grew in the place of rainforests.		easy	S10_set1_a3
Koala	does the koala fill the same ecological role as the sloth of south america ?	the koala fills the same ecological role as the sloth of south america.		easy	S10_set1_a3
Koala	is the long term viability of the koala therefore threatened by genetic weakness ?	the long term viability of the koala is therefore threatened by genetic weakness.		easy	S10_set1_a3
Koala	is the koala found in coastal regions of eastern and southern australia , from near adelaide to the southern part of cape york peninsula ?	yes		easy	S10_set1_a3
Koala	do populations also extend for considerable distances inland in regions with enough moisture to support suitable woodlands ?	populations also extend for considerable distances inland in regions with enough moisture to support suitable woodlands.		easy	S10_set1_a3
Koala	were the koalas of south australia largely exterminated during the early part of the 20th century , but the state has since been repopulated with victorian stock ?	the koalas of south australia were largely exterminated during the early part of the 20th century , but the state has since been repopulated with victorian stock.		easy	S10_set1_a3
Korean_language	is korean the official language of korea ?	yes	easy	easy	S10_set5_a6
Korean_language	is korean the official language of korea ?	yes	easy	medium	S10_set5_a6
Korean_language	is the word `` korean '' derived from goryeo ?	yes	easy	easy	S10_set5_a6
Korean_language	is the word `` korean '' derived from goryeo ?	yes	easy	medium	S10_set5_a6
Korean_language	are all dialects of korean similar to each other ?	yes	easy	easy	S10_set5_a6
Korean_language	are all dialects of korean similar to each other ?	yes	easy	easy	S10_set5_a6
Korean_language	about how many koreans speakers are there ?	78 million	medium	medium	S10_set5_a6
Korean_language	about how many koreans speakers are there ?	78 million korean speakers	medium	medium	S10_set5_a6
Korean_language	older english sources used the name `` korean '' to refer to what ?	language , country , and people	medium	medium	S10_set5_a6
Korean_language	older english sources used the name `` korean '' to refer to what ?	language , country , and people	medium	medium	S10_set5_a6
Korean_language	what is the official language of north korea ?	korean	medium	medium	S10_set5_a6
Korean_language	what is the official language of north korea ?	korean	medium	medium	S10_set5_a6
Korean_language	why may english translation of koreans adjectives misleadingly suggest that they are verbs ?	english does not have an identical grammatical category	hard	hard	S10_set5_a6
Korean_language	why may english translation of koreans adjectives misleadingly suggest that they are verbs ?	english does not have an identical grammatical category	hard	too hard	S10_set5_a6
Korean_language	where do the majority of loanwords other than sino-korean come from ?	modern times	hard	medium	S10_set5_a6
Korean_language	where do the majority of loanwords other than sino-korean come from ?	modern times , 90 % of which are from english	hard	hard	S10_set5_a6
Korean_language	how many korean speakers are there ?	there are about 78 million korean speakers.	easy	easy	S10_set5_a6
Korean_language	how many parts of speech does the korean language contain ?	the korean language contains nine parts of speech.	easy	too easy	S10_set5_a6
Korean_language	how many verb paradigms are there in korean ?	there are seven verb paradigms or speech levels in korean.	easy	easy	S10_set5_a6
Korean_language	what is the sino-korean system of numbers based on ?	the sino-korean system is nearly entirely based on the chinese numerals.	medium	easy	S10_set5_a6
Korean_language	what is another term for korean adjectives ?	adjectives are also known as `` descriptive verbs '' or `` stative verbs `` .	medium	medium	S10_set5_a6
Korean_language	is modern korean written in columns or rows ?	it is written in rows.	medium	hard	S10_set5_a6
Korean_language	what percentage of the korean language does jeong jae-do estimate to be sino-korean ?	sino-korean makes up 30 % of the korean language.	hard	too hard	S10_set5_a6
Korean_language	do chinese and japanese have spaces between words ?	no , chinese and japanese do not have spaces between words.	hard	medium	S10_set5_a6
Korean_language	from which languages is korean descended ?	korean is descended from old korean , middle korean and modern korean.	hard	easy	S10_set5_a6
Korean_language	are there seven verb paradigms or speech levels in korean ?	yes.		easy	S10_set5_a6
Korean_language	is modern korean written with spaces between words ?	yes.		easy	S10_set5_a6
Korean_language	are the korean names for the language based on the names for korea used in north as well as south korea ?	yes.		easy	S10_set5_a6
Korean_language	is it not also one of the two official languages of the yanbian korean autonomous prefecture in china ?	yes.		easy	S10_set5_a6
Korean_language	is the dialect spoken in jeju located in fact classified as a different language by all korean linguists ?	the dialect spoken in jeju is in fact classified as a different language by some korean linguists.		hard	S10_set5_a6
Korean_language	is it also one of the two official languages in the yanbian korean autonomous prefecture in china ?	yes		easy	S10_set5_a6
Kuala_Lumpur	is kuala lumpur in the selangor state ?	yes	easy	medium	S10_set3_a3
Kuala_Lumpur	what 's the population of kuala lumpur ?	1.6 million	easy	easy	S10_set3_a3
Kuala_Lumpur	what language do they speak in kuala lumpur ?	bahasa melayu	medium	medium	S10_set3_a3
Kuala_Lumpur	what does the name `` kuala lumpur '' mean ?	muddy confluence , `` muddy estuary , '' and `` muddy city `` 	medium	medium	S10_set3_a3
Kuala_Lumpur	what airports does kuala lumpur have ?	kuala lumpur international airport and subang international airport	medium	medium	S10_set3_a3
Kuala_Lumpur	how long was kuala lumpur occupied by the japanese ?	42 months	hard	hard	S10_set3_a3
Kuala_Lumpur	how many seasons does kuala lumpur experience ?	1	hard	too hard	S10_set3_a3
Kuala_Lumpur	when were the colonial buildings in kuala lumpur constructed ?	toward the end of the 19th and early 20th centuries	hard	medium	S10_set3_a3
Kuala_Lumpur	is it a host city for the formula one world championship ?	yes	easy	medium	S10_set3_a3
Kuala_Lumpur	is the central market located in the proximity of the pertama complex ?	no	easy	easy	S10_set3_a3
Kuala_Lumpur	is it home to the parliament of malaysia ?	yes	easy	medium	S10_set3_a3
Kuala_Lumpur	when did kuala lumpur become a federal territory of malaysia ?	february 1 , 1974	medium	medium	S10_set3_a3
Kuala_Lumpur	what is the city 's population ?	1.6 million	medium	medium	S10_set3_a3
Kuala_Lumpur	what is the official religion in the country ?	islam	medium	medium	S10_set3_a3
Kuala_Lumpur	is there a more industrialized region in malaysia ?	no	hard	medium	S10_set3_a3
Kuala_Lumpur	after the 2008 elections , what party had the most parliament seats ?	dap	hard	hard	S10_set3_a3
Kuala_Lumpur	what is the name of the event that draws the worlds top riders to malaysia ?	kl grand prix csi 5 *	hard	hard	S10_set3_a3
Leonardo_da_Vinci	wasn 't leonardo da vinci valued as an engineer ?	no		medium	S10_set6_a3
Leonardo_da_Vinci	wasn 't leonardo da vinci born on april 15 ?	yes , leonardo da vinci was born on april 15.		easy	S10_set6_a3
Leonardo_da_Vinci	who left verroccio 's studio ?	leonardo da vinci left verroccio 's studio.		medium	S10_set6_a3
Leonardo_da_Vinci	when did baldassare castiglione , author of il cortegiano ( '' the courtier '' ) , write ?	1528		hard	S10_set6_a3
Leonardo_da_Vinci	when did he flee to venice ?	in 1499.		medium	S10_set6_a3
Leonardo_da_Vinci	was leonardo a contemporary of botticelli domenico ghirlandaio as well as perugino ?	leonardo was a contemporary of botticelli , domenico ghirlandaio and perugino.		easy	S10_set6_a3
Leonardo_da_Vinci	is the larger work now almost universally attributed to leonardo ?	although previously attributed to ghirlandaio , the larger work is now almost universally attributed to leonardo.		medium	S10_set6_a3
Leonardo_da_Vinci	has leonardo often been described as the archetype of the renaissance man , a man whose unquenchable curiosity was equaled only by his powers of invention ?	yes		easy	S10_set6_a3
Leonardo_da_Vinci	is he widely considered to be one of the greatest painters of all time and perhaps the most diversely talented person ever to have lived ?	yes.		easy	S10_set6_a3
Leonardo_da_Vinci	according to art historian helen gardner , were the scope and depth of his interests without precedent and ``his mind and personality seem to us superhuman , the man himself mysterious and remote '' ?	yes		easy	S10_set6_a3
Lobster	are lobsters invertebrates ?	yes	easy	easy	S10_set1_a5
Lobster	are lobsters invertebrates ?	yes	easy	easy	S10_set1_a5
Lobster	are lobsters kosher ?	no	easy	easy	S10_set1_a5
Lobster	are lobsters kosher ?	no	easy	easy	S10_set1_a5
Lobster	do lobsters have blue blood ?	yes	easy	easy	S10_set1_a5
Lobster	do lobsters have blue blood ?	yes	easy	easy	S10_set1_a5
Lobster	how many legs do lobsters have ?	10.	medium	medium	S10_set1_a5
Lobster	how many legs do lobsters have ?	10	medium	medium	S10_set1_a5
Lobster	where are lobsters found ?	in all oceans.	medium	medium	S10_set1_a5
Lobster	where are lobsters found ?	in all oceans	medium	medium	S10_set1_a5
Lobster	what is the mean level of mercury in american lobsters ?	0.31 ppm	medium	medium	S10_set1_a5
Lobster	what is the mean level of mercury in american lobsters ?	0.31 ppm	medium	medium	S10_set1_a5
Lobster	do lobsters feel pain ?	yes.	hard	medium	S10_set1_a5
Lobster	do lobsters feel pain ?	yes	hard	medium	S10_set1_a5
Lobster	did the moche people worship lobsters ?	yes.	hard	hard	S10_set1_a5
Lobster	did the moche people worship lobsters ?	yes	hard	easy	S10_set1_a5
Lobster	what is the caridoid escape reaction ?	swimming backwards quickly by curling and uncurling their abdomen.	hard	hard	S10_set1_a5
Lobster	what is the caridoid escape reaction ?	when lobsters swim backwards quickly by curling and uncurling their abdomen	hard	hard	S10_set1_a5
Lyre	were the recitations of the ancient greeks accompanied by lyre playing ?	yes	easy	easy	S10_set2_a10
Lyre	does a classical lyre have a hollow body ?	yes	easy	easy	S10_set2_a10
Lyre	is the lyre a stringed musical instrument ?	yes	easy	easy	S10_set2_a10
Lyre	which constellation is said to resemble a lyre shape ?	lyra	medium	medium	S10_set2_a10
Lyre	how many raised arms are extending from the sound-chest of a classical lyre ?	two	medium	medium	S10_set2_a10
Lyre	what were the strings of a classical lyre made of ?	gut	medium	hard	S10_set2_a10
Lyre	is the foot pedal framework for a piano called a lyre ?	yes	hard	medium	S10_set2_a10
Lyre	where was the deepest note of the classical lyre in relation to the player 's body ?	it was farthest from the player 's body.	hard	medium	S10_set2_a10
Lyre	does a standard piano have fewer strings than a harp ?	no	hard	hard	S10_set2_a10
Malay_language	is malay the official language of iraq ?	no	easy	hard	S10_set5_a2
Malay_language	could malay have originated from sumatra island ?	yes.	easy	hard	S10_set5_a2
Malay_language	is malay an agglutinative language ?	yes	easy	easy	S10_set5_a2
Malay_language	is malay an agglutinative language ?	yes.	easy	easy	S10_set5_a2
Malay_language	what family is malay a member of ?	austronesian family	medium	medium	S10_set5_a2
Malay_language	what family is malay a member of ?	austronesian.	medium	hard	S10_set5_a2
Malay_language	what is the basic word order in malay ?	subject verb object	medium	medium	S10_set5_a2
Malay_language	what is the basic word order in malay ?	subject object verb.	medium	medium	S10_set5_a2
Malay_language	what languages has malay borrowed words from ?	sanskrit , arabic and english	medium	medium	S10_set5_a2
Malay_language	what languages has malay borrowed words from ?	arabic , sanskrit , tamil , persian , portuguese , dutch , certain chinese dialects , and english.	medium	hard	S10_set5_a2
Malay_language	are there many words in malay that use natural gender ?	no	hard	hard	S10_set5_a2
Malay_language	how are new words formed in malay ?	three methods.	hard	too hard	S10_set5_a2
Malay_language	how are new words formed in malay ?	affixation , composition , and reduplication.	hard	hard	S10_set5_a2
Malay_language	is malay in the austronesian family of languages ?	yes	easy	easy	S10_set5_a2
Malay_language	is malay an agglutinative language ?	yes	easy	easy	S10_set5_a2
Malay_language	is there one negation word in malay ?	no	easy	easy	S10_set5_a2
Malay_language	how many parts of speech are there in malay ?	four	medium	easy	S10_set5_a2
Malay_language	what is the basic word order in malay ?	subject verb object	medium	medium	S10_set5_a2
Malay_language	what is the national language in malaysia ?	malay	medium	easy	S10_set5_a2
Malay_language	do linguists consider malay to be a single language ?	no	hard	hard	S10_set5_a2
Malay_language	can speakers of modern malay understand old malay ?	no	hard	hard	S10_set5_a2
Malay_language	what language besides malay is in the austronesia language family ?	malagasy	hard	medium	S10_set5_a2
Malay_language	wasn 't malay language found in sumatra ?	the malay language was found in sumatra.		easy	S10_set5_a2
Malay_language	wasn 't malay language written using pallava ?	yes.		easy	S10_set5_a2
Malay_language	was malay language written using pallava ?	yes		easy	S10_set5_a2
Malay_language	had the language already been used as the lingua franca throughout the archipelago since the 15th century ?	yes		easy	S10_set5_a2
Malay_language	do another distinguishing feature of malay ( include indonesian malay ) ?	another distinguishing feature of malay ( include indonesian malay ) is its use of measure words ( penjodoh bilangan ).		medium	S10_set5_a2
Malay_language	is malay spoken as local dialect of ethnic malays ?	yes		easy	S10_set5_a2
Malay_language	is malay the one of the most widely spoken languages in the world ?	yes		easy	S10_set5_a2
Malay_language	was it derived from latin ?	yes		hard	S10_set5_a2
Melbourne	is melbourne the capital and most populous city in the state of victoria ?	yes	easy	easy	S10_set3_a2
Melbourne	is melbourne the capital and most populous city in the state of victoria ?	yes.	easy	easy	S10_set3_a2
Melbourne	is melbourne home to australia 's busiest seaport ?	yes	easy	easy	S10_set3_a2
Melbourne	is melbourne home to australia 's busiest seaport ?	yes.	easy	easy	S10_set3_a2
Melbourne	does melbourne have a large international student community ?	yes	easy	easy	S10_set3_a2
Melbourne	does melbourne have a large international student community ?	yes.	easy	easy	S10_set3_a2
Melbourne	what is a resident of melbourne known as ?	melburnian	medium	medium	S10_set3_a2
Melbourne	what is a resident of melbourne known as ?	a `` melburnian `` .	medium	medium	S10_set3_a2
Melbourne	when was melbourne officially declared as a city ?	1847	medium	medium	S10_set3_a2
Melbourne	when was melbourne officially declared as a city ?	in 1847.	medium	hard	S10_set3_a2
Melbourne	how many sister cities does the city of melbourne have ?	six	medium	medium	S10_set3_a2
Melbourne	how many sister cities does the city of melbourne have ?	six.	medium	medium	S10_set3_a2
Melbourne	where is melbourne situated ?	boundary of the very hot inland areas and the cold southern ocean	hard	too hard	S10_set3_a2
Melbourne	how many domestic tourists visit melbourne ?	7.6 million domestic visitors	hard	medium	S10_set3_a2
Melbourne	how many domestic tourists visit melbourne ?	7.6 million.	hard	hard	S10_set3_a2
Melbourne	what religion holds majority in melbourne ?	christian	hard	hard	S10_set3_a2
Melbourne	what religion holds majority in melbourne ?	christianity.	hard	too hard	S10_set3_a2
Michael_Faraday	did albert einstein keep a photograph of faraday on his study wall ?	yes , albert einstein kept a photograph of faraday on his study wall.	easy	easy	S10_set4_a7
Michael_Faraday	did albert einstein keep a photograph of faraday on his study wall ?	yes	easy	easy	S10_set4_a7
Michael_Faraday	did faraday marry sarah barnard ?	yes , faraday married sarah barnard.	easy	easy	S10_set4_a7
Michael_Faraday	did faraday marry sarah barnard ?	yes	easy	easy	S10_set4_a7
Michael_Faraday	did faraday also discover the laws of electrolysis ?	yes , faraday also discovered the laws of electrolysis.	easy	easy	S10_set4_a7
Michael_Faraday	did faraday also discover the laws of electrolysis ?	yes	easy	easy	S10_set4_a7
Michael_Faraday	who discovered benzene ?	michael faraday discovered benzene.	medium	medium	S10_set4_a7
Michael_Faraday	who discovered benzene ?	michael faraday	medium	medium	S10_set4_a7
Michael_Faraday	where was michael faraday born ?	michael faraday was born in newington butts.	medium	medium	S10_set4_a7
Michael_Faraday	where was michael faraday born ?	newington butts	medium	medium	S10_set4_a7
Michael_Faraday	what is the faraday effect ?	the faraday effect is the phenomenon that the plane of polarisation of linearly polarised light can be rotated by the application of an external magnetic field aligned in the direction the light is moving.	medium	too hard	S10_set4_a7
Michael_Faraday	what is the faraday effect ?	the plane of polarisation of linearly polarised light can be rotated by the application of an exernal magnetic field aligned in the direction the light is moving.	medium	hard	S10_set4_a7
Michael_Faraday	did faraday discover diamagnetism ?	yes , faraday discovered diamagnetism.	hard	hard	S10_set4_a7
Michael_Faraday	did faraday discover diamagnetism ?	yes	hard	easy	S10_set4_a7
Michael_Faraday	how many siblings did faraday have ?	faraday had three siblings.	hard	hard	S10_set4_a7
Michael_Faraday	how many siblings did faraday have ?	two	hard	hard	S10_set4_a7
Michael_Faraday	where is michael faraday buried ?	michael faraday is buried in the dissenters ' section of highgate cemetery.	hard	hard	S10_set4_a7
Michael_Faraday	where is michael faraday buried ?	in the dissenters ' section of highgate cemetery	hard	hard	S10_set4_a7
Michael_Faraday	is faraday best known for his work with kinematics ?	no	easy	easy	S10_set4_a7
Michael_Faraday	was he active in the area now called environmental science ?	yes	easy	easy	S10_set4_a7
Michael_Faraday	did he discover benzene ?	yes	easy	easy	S10_set4_a7
Michael_Faraday	who was his mentor ?	john 'mad jack ' fuller	medium	medium	S10_set4_a7
Michael_Faraday	who was faraday 's wife ?	sarah barnard	medium	hard	S10_set4_a7
Michael_Faraday	did he advise the british government on the production of chemical weapons for use in the crimean war ?	no	hard	hard	S10_set4_a7
Michael_Faraday	did faraday have strong maritime interests ?	yes	hard	easy	S10_set4_a7
Michael_Faraday	does the charge reside on the interior of a charged conductor ?	no	hard	easy	S10_set4_a7
Michelangelo	wasn 't michelangelo abstemious ?	michelangelo was abstemious.		medium	S10_set6_a2
Michelangelo	wasn 't michelangelo a homosexual ?	it is not clear.		too hard	S10_set6_a2
Michelangelo	when did filippo strozzi sell it to francis i ?	in 1529.		medium	S10_set6_a2
Michelangelo	when was his house demolished ?	1874		hard	S10_set6_a2
Michelangelo	was michelangelos mother francesca di neri del miniato di siena ?	yes		easy	S10_set6_a2
Michelangelo	was michelangelo 's output in every field during his long life prodigious ?	yes		easy	S10_set6_a2
Montreal	is english the language most often spoken in montreal ?	the language most spoken at home in the city is french.	easy	easy	S10_set3_a7
Montreal	is english the language most often spoken in montreal ?	no , the language most spoken in montreal is french.	easy	hard	S10_set3_a7
Montreal	is montreal 's economy the third largest of all cities in canada ?	no , montreal 's economy is the second largest of all cities in canada.	easy	medium	S10_set3_a7
Montreal	is montreal 's economy the third largest of all cities in canada ?	no , montreal 's economy is the second largest of all cities in canada.	easy	medium	S10_set3_a7
Montreal	is the most popular sport in montreal ice hockey ?	yes , the most popular sport in montreal is ice hockey.	easy	easy	S10_set3_a7
Montreal	is the most popular sport in montreal ice hockey ?	yes , the most popular sport in montreal is ice hockey.	easy	medium	S10_set3_a7
Montreal	how many international airports does montreal have ?	montreal has two international airports.	medium	easy	S10_set3_a7
Montreal	how many international airports does montreal have ?	montreal has two international airports.	medium	easy	S10_set3_a7
Montreal	who is the mayor of montreal ?	the mayor is gã©rald tremblay.	medium	easy	S10_set3_a7
Montreal	who is the mayor of montreal ?	the mayor is gã©rald tremblay.	medium	medium	S10_set3_a7
Montreal	what is the name of the largest church in montreal ?	the largest church in montreal is named saint joseph 's oratory.	medium	hard	S10_set3_a7
Montreal	what is the name of the largest church in montreal ?	saint joseph 's oratory is the largest church in montreal.	medium	hard	S10_set3_a7
Montreal	where was much of montreal 's industry during the late 19th and early-to-mid 20th century ?	the sud-ouest borough was home to much of the city 's industry during the late 19th and early-to-mid 20th century.	hard	easy	S10_set3_a7
Montreal	where was much of montreal 's industry during the late 19th and early-to-mid 20th century ?	the sud-ouest borough was home to much of the city 's industry during the late 19th and early-to-mid 20th century.	hard	hard	S10_set3_a7
Montreal	does montreal contain the largest church in canada ?	yes	hard	hard	S10_set3_a7
Montreal	does montreal contain the largest church in canada ?	yes , montreal contains the largest church in canada.	hard	medium	S10_set3_a7
Montreal	what is the largest primarily french-speaking city in the western world ?	paris is the largest primarily french-speaking city in the western world.	hard	hard	S10_set3_a7
Montreal	what is the largest primarily french-speaking city in the western world ?	the largest primarily french-speaking city in the western world is paris.	hard	hard	S10_set3_a7
Nairobi	is nairobi the capital of kenya ?	yes	easy	easy	S10_set3_a9
Nairobi	was nairobi founded in 1899 ?	yes	easy	easy	S10_set3_a9
Nairobi	is the current estimated population of nairobi about 6 milion ?	no	easy	easy	S10_set3_a9
Nairobi	what is the current estimated population of nairobi ?	about 3 million	medium	medium	S10_set3_a9
Nairobi	in what year was nairobi founded ?	1899	medium	medium	S10_set3_a9
Nairobi	which embassy in nairobi was bombed in august 1998 ?	the united states embassy	medium	medium	S10_set3_a9
Nairobi	how many civilians died in the 1998 u.s. embassy bombing ?	over two hundred	hard	hard	S10_set3_a9
Nairobi	how many trades can the nse make per day ?	10 million trades	hard	medium	S10_set3_a9
Nairobi	about how many people are estimated to live in nairobi ?	3 million	hard	hard	S10_set3_a9
Nairobi	the district is bordered to the southwest by uhuru park and where ?	central park		medium	S10_set3_a9
Nairobi	when did the catholic university of eastern africa which obtain its letter of interim authority ?	in 1989.		medium	S10_set3_a9
Nairobi	is central park adjacent to uhuru park ?	central park is adjacent to uhuru park.		easy	S10_set3_a9
Nairobi	is nairobi not the capital as well as largest city of kenya ?	nairobi is the capital and largest city of kenya.		medium	S10_set3_a9
Nairobi	does the city and its surrounding area also form the nairobi province ?	yes		easy	S10_set3_a9
Nairobi	does the name ``nairobi '' come from the maasai phrase enkare nyirobi , which translates to ``the place of cool waters '' ?	yes.		easy	S10_set3_a9
Nikola_Tesla	did nikola tesla die alone ?	nikola tesla died alone.	easy	easy	S10_set4_a3
Nikola_Tesla	did nikola tesla die alone ?	yes	easy	easy	S10_set4_a3
Nikola_Tesla	was nikola tesla close friends with mark twain ?	nikola tesla was close friends with mark twain.	easy	medium	S10_set4_a3
Nikola_Tesla	was nikola tesla close friends with mark twain ?	yes	easy	easy	S10_set4_a3
Nikola_Tesla	did nikola tesla use a technique called picture thinking ?	nikola tesla used a technique called picture thinking.	easy	easy	S10_set4_a3
Nikola_Tesla	did nikola tesla use a technique called picture thinking ?	yes	easy	hard	S10_set4_a3
Nikola_Tesla	when did nikola tesla appear on the cover of time magazine ?	on tesla 's 75th birthday in 1931 , time magazine put him on its cover.	medium	hard	S10_set4_a3
Nikola_Tesla	when did nikola tesla appear on the cover of time magazine ?	1931	medium	medium	S10_set4_a3
Nikola_Tesla	who became adversaries with nikola tesla ?	nikola tesla became adversaries with edison.	medium	easy	S10_set4_a3
Nikola_Tesla	who became adversaries with nikola tesla ?	edison	medium	medium	S10_set4_a3
Nikola_Tesla	where did nikola tesla move to in 1880 ?	in 1880 , nikola tesla moved to budapest.	medium	easy	S10_set4_a3
Nikola_Tesla	where did nikola tesla move to in 1880 ?	budapest	medium	medium	S10_set4_a3
Nikola_Tesla	was nikola tesla 's mother illiterate ?	nikola tesla 's mother never learned to read.	hard	hard	S10_set4_a3
Nikola_Tesla	was nikola tesla 's mother illiterate ?	yes	hard	hard	S10_set4_a3
Nikola_Tesla	how many siblings did nikola tesla have ?	nikola tesla had four siblings.	hard	hard	S10_set4_a3
Nikola_Tesla	how many siblings did nikola tesla have ?	4	hard	hard	S10_set4_a3
Nikola_Tesla	was nikola tesla a vegetarian ?	 in his later years tesla became a vegetarian.	hard	easy	S10_set4_a3
Nikola_Tesla	was nikola tesla a vegetarian ?	yes	hard	easy	S10_set4_a3
Nikola_Tesla	is there a monument to tesla at niagara falls , new york ?	yes	easy	easy	S10_set4_a3
Nikola_Tesla	was tesla an american citizen ?	yes	easy	easy	S10_set4_a3
Nikola_Tesla	was tesla on the cover of time magazine ?	yes	easy	hard	S10_set4_a3
Nikola_Tesla	where did tesla study electrical engineering ?	the austrian polytechnic in graz	medium	medium	S10_set4_a3
Nikola_Tesla	when did tesla receive his last patent ?	1928	medium	medium	S10_set4_a3
Nikola_Tesla	what languages did tesla speak ?	serbian , czech , english , french , german , hungarian , italian , and latin	medium	medium	S10_set4_a3
Nikola_Tesla	did tesla win the nobel prize ?	no	hard	hard	S10_set4_a3
Nikola_Tesla	was tesla rich at the time of his death ?	no	hard	hard	S10_set4_a3
Nikola_Tesla	what music group was named after tesla ?	tesla	hard	hard	S10_set4_a3
Norman_Rockwell	consequently , what is not considered a `` serious painter '' by some contemporary artists , who often regard his work as bourgeois and kitsch ?	rockwell		medium	S10_set6_a4
Norman_Rockwell	who spent the next 10 years painting for look magazine ?	norman rockwell.		hard	S10_set6_a4
Norman_Rockwell	when was his last painting for the post published ?	1963		hard	S10_set6_a4
Norman_Rockwell	when did rockwell marry his first wife , irene o 'connor , ?	in 1916.		medium	S10_set6_a4
Norman_Rockwell	did norman rockwell spend the winter months as artist-in-residence at otis college of art as well as design ?	yes		easy	S10_set6_a4
Norman_Rockwell	did norman rockwell publish a total of 321 original covers for the saturday evening post over 47 years ?	yes.		easy	S10_set6_a4
Norman_Rockwell	was rockwell also commissioned to illustrate over 40 books including tom sawyer as well as huckleberry finn ?	rockwell was also commissioned to illustrate over 40 books including tom sawyer and huckleberry finn.		easy	S10_set6_a4
Norman_Rockwell	do his works enjoy a broad popular appeal in the united states , where rockwell is most famous for the cover illustrations of everyday life scenarios he created for the saturday evening post magazine over more than four decades ?	yes		easy	S10_set6_a4
Norman_Rockwell	are among the best-known of rockwell 's works the willie gillis series , rosie the riveter ( although his rosie was reproduced less than others of the day ) , saying grace ( 1951 ) , and the four freedoms series ?	yes.		easy	S10_set6_a4
Norman_Rockwell	is he also noted for his work for the boy scouts of america ( bsa ) ?	yes		easy	S10_set6_a4
Octopus	is the octopus a cephalopod ?	yes , the octopus is a cephalopod.	easy	easy	S10_set1_a10
Octopus	is the octopus a cephalopod ?	yes , the octopus is a cephalopod.	easy	easy	S10_set1_a10
Octopus	does the octopus have two eyes ?	yes , the octopus has two eyes.	easy	easy	S10_set1_a10
Octopus	does the octopus have two eyes ?	yes , the octopus has two eyes.	easy	easy	S10_set1_a10
Octopus	does the octopus have a hard beak ?	yes , the octopus has a hard beak.	easy	easy	S10_set1_a10
Octopus	does the octopus have a hard beak ?	yes , the octopus has a hard beak.	easy	easy	S10_set1_a10
Octopus	where is the mouth of an octopus ?	the mouth of an octopus is at the center point of the arms.	medium	medium	S10_set1_a10
Octopus	where is the mouth of an octopus ?	the octopus ' mouth is at the center point of the arms.	medium	easy	S10_set1_a10
Octopus	around how many recognized octopus species are there ?	there are around 300 recognized octopus species.	medium	medium	S10_set1_a10
Octopus	around how many recognized octopus species are there ?	there are around 300 recognized octopus species.	medium	medium	S10_set1_a10
Octopus	how many arms does an octopus have ?	an octopus has four pairs of arms.	medium	medium	S10_set1_a10
Octopus	how many arms does an octopus have ?	the octopus has four pairs of arms.	medium	easy	S10_set1_a10
Octopus	what is the range of lifespans of the octopus ?	octopuses can live from six months to five years.	hard	hard	S10_set1_a10
Octopus	what is the range of lifespans of the octopus ?	the octopus has a short lifespan.	hard	easy	S10_set1_a10
Octopus	what is an example of something an octopus learned in a research experiment ?	in research experiments , octopus can be trained to distinguish between different shapes and patterns.	hard	hard	S10_set1_a10
Octopus	what is an example of something an octopus learned in a research experiment ?	an octopus learned to solve mazes.	hard	hard	S10_set1_a10
Octopus	how can an octopus defend against predators ?	to defend against predators , an octopus can hide , flee quickly , expel ink , or use color-changing camouflage.	hard	medium	S10_set1_a10
Octopus	how can an octopus defend against predators ?	they can hide , flee , expel ink , or use camouflage.	hard	easy	S10_set1_a10
Octopus	are octopus highly intelligent ?	yes		medium	S10_set1_a10
Octopus	do males use a specialized arm called a hectocotylus to insert spermatophores ?	yes		easy	S10_set1_a10
Octopus	do the octopuses in the less familiar cirrina suborder have two fins and an internal shell ?	yes , the octopuses in the less familiar cirrina suborder have two fins and an internal shell.		easy	S10_set1_a10
Octopus	do octopuses have two eyes and four pairs of arms ?	yes , octopuses have two eyes and four pairs of arms.		easy	S10_set1_a10
Octopus	is octopus a common food in mediterranean cuisine as well as portuguese cuisine ?	yes		easy	S10_set1_a10
Octopus	is the collective form octopus usually reserved for animals consumed for food ?	yes		easy	S10_set1_a10
Octopus	has an octopus a hard beak , with its mouth at the center point of the arms ?	yes		easy	S10_set1_a10
Pablo_Picasso	what happened in 1968 through 1971 ?	devoting his full energies to his work , picasso became more daring , his works more colorful and expressive , and from 1968 through 1971		medium	S10_set6_a1
Pablo_Picasso	what happened in 1838 ?	don josé ruiz y blasco was born		hard	S10_set6_a1
Pablo_Picasso	who was not long in finding another lover , jacqueline roque ?	picasso.		medium	S10_set6_a1
Pablo_Picasso	when did picasso make his first trip to paris ?	1900		medium	S10_set6_a1
Pablo_Picasso	is in the 1996 movie surviving picasso picasso played by actor anthony hopkins ?	yes.		easy	S10_set6_a1
Pablo_Picasso	is the u.s. copyright representative for the picasso administration the artists rights society ?	yes		medium	S10_set6_a1
